Date	Qsim	Qobs	Precipitation	Temperature	AET	PET	Snow	Snowcover	SM	Recharge	SUZ	SLZ	Q0	Q1	Q2
19840519	0.652	0.261	9.2	14.3	2.15	4.06	0.0	0.00	64.8	2.6	1.4	49.1	0.000	0.156	0.496
19840520	0.548	0.316	0.2	14.5	2.24	4.14	0.0	0.00	62.7	0.1	0.4	49.6	0.000	0.046	0.501
19840521	0.500	0.286	0.0	16.1	2.44	4.67	0.0	0.00	60.2	0.0	0.0	49.5	0.000	0.000	0.500
19840522	0.495	0.259	0.0	17.0	2.50	4.98	0.0	0.00	57.7	0.0	0.0	49.0	0.000	0.000	0.495
19840523	0.496	0.253	2.5	15.0	2.13	4.35	0.0	0.00	57.5	0.6	0.0	49.1	0.000	0.000	0.496
19840524	0.498	0.258	2.7	11.4	1.55	3.18	0.0	0.00	58.0	0.6	0.0	49.3	0.000	0.000	0.498
19840525	0.496	0.262	1.5	10.7	1.44	2.94	0.0	0.00	57.7	0.4	0.0	49.1	0.000	0.000	0.496
19840526	0.667	0.294	10.2	12.6	1.84	3.58	0.0	0.00	63.4	2.7	1.5	49.6	0.000	0.166	0.501
19840527	0.569	0.341	0.5	14.9	2.32	4.37	0.0	0.00	61.5	0.1	0.6	50.1	0.000	0.063	0.506
19840528	0.507	0.314	0.0	13.9	2.07	4.04	0.0	0.00	59.4	0.0	0.0	50.2	0.000	0.000	0.507
19840529	0.502	0.290	0.0	14.3	2.07	4.19	0.0	0.00	57.3	0.0	0.0	49.7	0.000	0.000	0.502
19840530	0.497	0.279	0.0	14.1	1.97	4.13	0.0	0.00	55.4	0.0	0.0	49.2	0.000	0.000	0.497
19840531	0.492	0.271	0.0	15.9	2.20	4.78	0.0	0.00	53.2	0.0	0.0	48.7	0.000	0.000	0.492
19840601	0.487	0.263	0.0	16.9	2.28	5.15	0.0	0.00	50.9	0.0	0.0	48.2	0.000	0.000	0.487
19840602	1.111	0.351	27.5	15.3	2.33	4.58	0.0	0.00	68.9	7.2	5.6	48.7	0.000	0.619	0.492
19840603	0.954	0.506	0.0	17.3	3.06	5.33	0.0	0.00	65.8	0.0	4.1	49.2	0.000	0.457	0.497
19840604	0.941	0.488	4.1	18.5	3.24	5.79	0.0	0.00	65.4	1.3	3.9	49.7	0.000	0.439	0.502
19840605	0.802	0.462	0.0	17.8	3.02	5.54	0.0	0.00	62.4	0.0	2.7	50.2	0.000	0.295	0.507
19840606	0.677	0.410	0.0	14.9	2.32	4.46	0.0	0.00	60.1	0.0	1.5	50.7	0.000	0.165	0.512
19840607	0.566	0.360	0.0	15.0	2.26	4.51	0.0	0.00	57.8	0.0	0.4	51.2	0.000	0.049	0.517
19840608	0.517	0.328	0.5	13.0	1.81	3.74	0.0	0.00	56.4	0.1	0.0	51.2	0.000	0.000	0.517
19840609	0.514	0.318	1.0	8.0	0.85	1.79	0.0	0.00	56.3	0.2	0.0	50.9	0.000	0.000	0.514
19840610	0.517	0.314	3.3	8.2	0.89	1.85	0.0	0.00	58.0	0.8	0.0	51.1	0.000	0.000	0.517
19840611	0.511	0.312	0.0	9.1	1.05	2.18	0.0	0.00	56.9	0.0	0.0	50.6	0.000	0.000	0.511
19840612	0.507	0.304	0.2	13.1	1.79	3.76	0.0	0.00	55.3	0.0	0.0	50.2	0.000	0.000	0.507
19840613	0.663	0.317	10.4	11.9	1.61	3.27	0.0	0.00	61.6	2.5	1.4	50.7	0.000	0.151	0.512
19840614	0.897	0.379	11.6	12.6	1.94	3.54	0.0	0.00	67.8	3.4	3.4	51.1	0.000	0.381	0.517
19840615	0.764	0.419	0.0	12.2	1.90	3.37	0.0	0.00	65.9	0.0	2.2	51.6	0.000	0.243	0.521
19840616	0.645	0.378	0.0	13.8	2.21	4.02	0.0	0.00	63.7	0.0	1.1	52.1	0.000	0.118	0.526
19840617	0.606	0.346	2.4	15.3	2.47	4.59	0.0	0.00	62.9	0.7	0.7	52.6	0.000	0.075	0.531
19840618	0.532	0.338	0.0	16.2	2.57	4.90	0.0	0.00	60.3	0.0	0.0	52.7	0.000	0.000	0.532
19840619	0.527	0.329	0.1	16.6	2.52	5.01	0.0	0.00	57.9	0.0	0.0	52.2	0.000	0.000	0.527
19840620	0.522	0.320	0.0	17.3	2.53	5.24	0.0	0.00	55.4	0.0	0.0	51.7	0.000	0.000	0.522
19840621	0.712	0.333	11.6	16.1	2.34	4.69	0.0	0.00	61.8	2.9	1.7	52.2	0.000	0.185	0.527
19840622	0.646	0.359	1.8	14.6	2.10	4.03	0.0	0.00	61.0	0.5	1.0	52.6	0.000	0.115	0.532
19840623	1.201	0.406	20.6	11.5	1.54	2.73	0.0	0.00	73.4	6.6	6.0	53.1	0.000	0.665	0.536
19840624	1.408	0.543	9.2	11.7	1.75	2.76	0.0	0.00	77.2	3.7	7.8	53.6	0.000	0.867	0.541
19840625	1.305	0.590	1.9	12.7	2.02	3.11	0.0	0.00	76.3	0.8	6.8	54.0	0.000	0.760	0.546
19840626	1.308	0.574	4.2	13.4	2.16	3.34	0.0	0.00	76.6	1.7	6.8	54.5	0.000	0.758	0.550
19840627	1.823	0.633	15.2	12.2	1.89	2.82	0.0	0.00	83.0	6.9	11.4	54.9	0.000	1.269	0.555
19840628	1.877	0.759	5.6	12.2	1.95	2.77	0.0	0.00	83.9	2.8	11.9	55.3	0.000	1.318	0.559
19840629	1.869	0.793	4.4	13.7	2.35	3.31	0.0	0.00	83.8	2.2	11.8	55.8	0.000	1.306	0.563
19840630	1.898	0.806	5.1	14.1	2.42	3.42	0.0	0.00	83.9	2.5	12.0	56.2	0.000	1.330	0.568
19840701	1.808	0.811	2.8	13.9	2.32	3.29	0.0	0.00	83.0	1.4	11.1	56.6	0.000	1.235	0.572
19840702	1.754	0.794	3.4	13.6	2.18	3.13	0.0	0.00	82.6	1.7	10.6	57.1	0.000	1.177	0.576
19840703	1.550	0.761	0.2	12.6	1.85	2.69	0.0	0.00	80.8	0.1	8.7	57.5	0.000	0.969	0.581
19840704	1.357	0.695	0.0	13.4	1.99	2.95	0.0	0.00	78.8	0.0	6.9	57.9	0.000	0.772	0.585
19840705	1.188	0.627	0.1	12.9	1.78	2.71	0.0	0.00	77.1	0.0	5.4	58.3	0.000	0.599	0.589
19840706	1.032	0.565	0.0	14.1	2.01	3.12	0.0	0.00	75.1	0.0	4.0	58.7	0.000	0.439	0.593
19840707	0.892	0.508	0.0	16.0	2.38	3.80	0.0	0.00	72.7	0.0	2.7	59.1	0.000	0.295	0.597
19840708	0.767	0.468	0.0	15.9	2.25	3.71	0.0	0.00	70.5	0.0	1.5	59.5	0.000	0.166	0.601
19840709	0.654	0.451	0.0	19.8	3.01	5.13	0.0	0.00	67.5	0.0	0.4	59.9	0.000	0.049	0.605
19840710	0.604	0.437	0.0	19.9	2.88	5.11	0.0	0.00	64.6	0.0	0.0	59.7	0.000	0.000	0.604
19840711	0.597	0.424	0.0	19.1	2.56	4.76	0.0	0.00	62.0	0.0	0.0	59.2	0.000	0.000	0.597
19840712	0.791	0.436	9.8	16.5	2.04	3.74	0.0	0.00	66.9	2.9	1.7	59.6	0.000	0.189	0.602
19840713	0.862	0.481	5.7	16.0	2.01	3.50	0.0	0.00	68.7	1.9	2.3	59.9	0.000	0.256	0.606
19840714	0.840	0.493	3.0	16.5	2.11	3.64	0.0	0.00	68.6	1.0	2.1	60.3	0.000	0.231	0.609
19840715	1.798	0.600	26.4	15.9	2.14	3.37	0.0	0.00	82.1	10.8	10.7	60.7	0.000	1.185	0.613
19840716	1.583	0.791	0.0	16.5	2.42	3.54	0.0	0.00	79.7	0.0	8.7	61.1	0.000	0.966	0.617
19840717	1.502	0.762	2.5	17.0	2.48	3.71	0.0	0.00	78.6	1.1	7.9	61.5	0.000	0.881	0.621
19840718	1.395	0.725	1.8	15.9	2.18	3.30	0.0	0.00	77.4	0.8	6.9	61.9	0.000	0.771	0.625
19840719	1.323	0.690	2.4	15.5	2.05	3.15	0.0	0.00	76.8	1.0	6.3	62.2	0.000	0.695	0.629
19840720	1.198	0.654	1.0	17.3	2.43	3.78	0.0	0.00	74.9	0.4	5.1	62.6	0.000	0.566	0.632
19840721	1.468	0.657	10.1	13.9	1.67	2.58	0.0	0.00	79.1	4.2	7.5	63.0	0.000	0.832	0.636
19840722	1.293	0.696	0.1	14.4	1.81	2.75	0.0	0.00	77.4	0.0	5.9	63.3	0.000	0.653	0.640
19840723	1.169	0.649	0.9	13.9	1.66	2.57	0.0	0.00	76.2	0.4	4.7	63.7	0.000	0.525	0.643
19840724	1.044	0.599	0.6	15.9	2.07	3.25	0.0	0.00	74.5	0.2	3.6	64.0	0.000	0.397	0.647
19840725	1.132	0.576	5.6	15.6	1.99	3.14	0.0	0.00	75.9	2.2	4.3	64.4	0.000	0.482	0.650
19840726	1.048	0.582	1.5	14.9	1.84	2.89	0.0	0.00	74.9	0.6	3.5	64.7	0.000	0.394	0.654
19840727	0.943	0.553	0.8	11.9	1.18	1.89	0.0	0.00	74.2	0.3	2.6	65.1	0.000	0.286	0.657
19840728	0.837	0.522	0.5	15.5	1.91	3.08	0.0	0.00	72.6	0.2	1.6	65.4	0.000	0.176	0.661
19840729	0.723	0.507	0.0	15.9	1.94	3.20	0.0	0.00	70.7	0.0	0.5	65.7	0.000	0.059	0.664
19840730	0.663	0.492	0.0	16.0	1.90	3.22	0.0	0.00	68.8	0.0	0.0	65.6	0.000	0.000	0.663
19840731	0.656	0.477	0.0	17.9	2.19	3.81	0.0	0.00	66.6	0.0	0.0	65.0	0.000	0.000	0.656
19840801	0.650	0.463	0.0	19.8	2.44	4.40	0.0	0.00	64.2	0.0	0.0	64.3	0.000	0.000	0.650
19840802	0.643	0.449	0.0	19.0	2.21	4.12	0.0	0.00	62.0	0.0	0.0	63.7	0.000	0.000	0.643
19840803	0.637	0.435	0.0	18.5	2.04	3.94	0.0	0.00	59.9	0.0	0.0	63.0	0.000	0.000	0.637
19840804	1.434	0.520	26.9	18.4	2.24	3.89	0.0	0.00	75.7	8.9	7.1	63.4	0.000	0.794	0.640
19840805	1.314	0.681	1.4	18.1	2.40	3.78	0.0	0.00	74.1	0.6	6.0	63.7	0.000	0.670	0.644
19840806	1.319	0.674	4.3	19.1	2.55	4.06	0.0	0.00	74.2	1.7	6.0	64.1	0.000	0.672	0.647
19840807	1.156	0.648	0.0	16.6	2.03	3.29	0.0	0.00	72.1	0.0	4.5	64.4	0.000	0.505	0.651
19840808	1.009	0.589	0.0	15.8	1.82	3.03	0.0	0.00	70.3	0.0	3.2	64.8	0.000	0.354	0.654
19840809	0.908	0.533	0.9	15.7	1.76	2.99	0.0	0.00	69.2	0.3	2.2	65.1	0.000	0.250	0.658
19840810	0.786	0.492	0.0	15.9	1.75	3.03	0.0	0.00	67.4	0.0	1.1	65.5	0.000	0.125	0.661
19840811	0.677	0.465	0.0	14.3	1.44	2.56	0.0	0.00	66.0	0.0	0.1	65.8	0.000	0.012	0.665
19840812	0.697	0.455	3.8	16.5	1.78	3.17	0.0	0.00	66.8	1.2	0.3	66.1	0.000	0.029	0.668
19840813	0.666	0.452	0.5	16.1	1.70	3.04	0.0	0.00	65.5	0.2	0.0	65.9	0.000	0.000	0.666
19840814	0.660	0.442	0.4	14.4	1.39	2.55	0.0	0.00	64.3	0.1	0.0	65.3	0.000	0.000	0.660
19840815	0.653	0.429	0.0	14.4	1.36	2.54	0.0	0.00	63.0	0.0	0.0	64.7	0.000	0.000	0.653
19840816	0.647	0.417	0.1	13.1	1.14	2.17	0.0	0.00	61.9	0.0	0.0	64.1	0.000	0.000	0.647
19840817	0.641	0.405	0.0	13.2	1.14	2.21	0.0	0.00	60.8	0.0	0.0	63.4	0.000	0.000	0.641
19840818	0.634	0.392	0.0	13.7	1.19	2.34	0.0	0.00	59.6	0.0	0.0	62.8	0.000	0.000	0.634
19840819	0.628	0.381	0.0	15.8	1.43	2.89	0.0	0.00	58.1	0.0	0.0	62.2	0.000	0.000	0.628
19840820	0.622	0.369	0.0	17.6	1.62	3.34	0.0	0.00	56.5	0.0	0.0	61.6	0.000	0.000	0.622
19840821	0.616	0.358	0.0	18.2	1.64	3.47	0.0	0.00	54.9	0.0	0.0	60.9	0.000	0.000	0.616
19840822	0.609	0.347	0.0	18.5	1.61	3.53	0.0	0.00	53.3	0.0	0.0	60.3	0.000	0.000	0.609
19840823	0.603	0.337	0.0	18.6	1.57	3.53	0.0	0.00	51.7	0.0	0.0	59.7	0.000	0.000	0.603
19840824	0.603	0.329	2.8	13.3	0.99	2.24	0.0	0.00	53.0	0.5	0.0	59.7	0.000	0.000	0.603
19840825	0.597	0.324	0.0	9.3	0.57	1.30	0.0	0.00	52.4	0.0	0.0	59.1	0.000	0.000	0.597
19840826	0.591	0.315	0.0	9.0	0.54	1.24	0.0	0.00	51.9	0.0	0.0	58.5	0.000	0.000	0.591
19840827	0.585	0.305	0.0	11.0	0.74	1.70	0.0	0.00	51.1	0.0	0.0	57.9	0.000	0.000	0.585
19840828	0.579	0.296	0.0	13.5	0.96	2.26	0.0	0.00	50.2	0.0	0.0	57.3	0.000	0.000	0.579
19840829	0.642	0.294	8.1	14.6	1.11	2.49	0.0	0.00	55.6	1.6	0.5	57.7	0.000	0.059	0.583
19840830	0.622	0.302	3.7	14.8	1.20	2.52	0.0	0.00	57.3	0.8	0.3	58.1	0.000	0.035	0.587
19840831	0.588	0.302	1.5	14.7	1.19	2.48	0.0	0.00	57.2	0.3	0.0	58.2	0.000	0.000	0.588
19840901	0.583	0.297	0.2	11.5	0.86	1.80	0.0	0.00	56.5	0.0	0.0	57.7	0.000	0.000	0.583
19840902	0.578	0.289	0.6	10.4	0.74	1.57	0.0	0.00	56.2	0.1	0.0	57.2	0.000	0.000	0.578
19840903	0.573	0.282	0.3	11.6	0.85	1.81	0.0	0.00	55.6	0.1	0.0	56.7	0.000	0.000	0.573
19840904	0.567	0.274	0.0	7.9	0.50	1.09	0.0	0.00	55.1	0.0	0.0	56.2	0.000	0.000	0.567
19840905	0.562	0.266	0.0	9.5	0.64	1.39	0.0	0.00	54.5	0.0	0.0	55.6	0.000	0.000	0.562
19840906	0.556	0.258	0.0	8.9	0.58	1.28	0.0	0.00	53.9	0.0	0.0	55.0	0.000	0.000	0.556
19840907	0.550	0.250	0.0	13.5	0.94	2.10	0.0	0.00	53.0	0.0	0.0	54.5	0.000	0.000	0.550
19840908	0.547	0.243	0.9	11.7	0.78	1.76	0.0	0.00	52.9	0.2	0.0	54.1	0.000	0.000	0.547
19840909	0.542	0.237	0.3	12.6	0.84	1.90	0.0	0.00	52.3	0.1	0.0	53.6	0.000	0.000	0.542
19840910	0.613	0.237	7.9	11.2	0.76	1.65	0.0	0.00	57.8	1.7	0.6	54.1	0.000	0.066	0.546
19840911	0.670	0.249	6.4	10.6	0.77	1.53	0.0	0.00	61.8	1.6	1.1	54.5	0.000	0.119	0.551
19840912	0.756	0.263	6.8	10.5	0.80	1.50	0.0	0.00	65.9	1.9	1.8	55.0	0.000	0.200	0.555
19840913	0.875	0.286	7.3	8.7	0.69	1.21	0.0	0.00	70.1	2.3	2.8	55.4	0.000	0.315	0.560
19840914	0.827	0.301	2.3	10.9	0.90	1.53	0.0	0.00	70.7	0.8	2.4	55.9	0.000	0.263	0.564
19840915	0.712	0.292	0.2	10.7	0.87	1.48	0.0	0.00	70.0	0.1	1.3	56.3	0.000	0.144	0.569
19840916	0.630	0.285	0.8	10.9	0.87	1.48	0.0	0.00	69.7	0.3	0.5	56.7	0.000	0.057	0.573
19840917	0.572	0.278	0.0	11.1	0.87	1.50	0.0	0.00	68.8	0.0	0.0	56.7	0.000	0.000	0.572
19840918	0.573	0.273	1.9	10.1	0.78	1.34	0.0	0.00	69.3	0.6	0.0	56.7	0.000	0.000	0.573
19840919	1.453	0.360	24.0	8.9	0.74	1.17	0.0	0.00	82.8	9.8	7.9	57.1	0.000	0.876	0.577
19840920	1.409	0.523	2.9	9.2	0.83	1.20	0.0	0.00	83.5	1.4	7.5	57.5	0.000	0.828	0.581
19840921	1.353	0.529	2.5	8.8	0.79	1.13	0.0	0.00	83.9	1.2	6.9	58.0	0.000	0.767	0.585
19840922	2.185	0.611	18.6	12.0	1.11	1.51	0.0	0.00	91.4	10.0	14.4	58.4	0.000	1.595	0.590
19840923	2.213	0.799	4.8	11.7	1.12	1.45	0.0	0.00	92.2	2.8	14.6	58.8	0.000	1.619	0.594
19840924	2.874	0.925	14.7	10.6	1.03	1.30	0.0	0.00	96.7	9.2	20.5	59.2	0.000	2.276	0.598
19840925	6.143	1.305	25.3	10.7	1.08	1.29	0.0	0.00	103.2	17.8	31.7	59.6	1.815	3.726	0.602
19840926	5.615	1.747	6.7	9.0	0.94	1.08	0.0	0.00	103.9	5.0	30.7	60.0	1.435	3.574	0.606
19840927	4.175	1.819	2.5	7.7	0.80	0.92	0.0	0.00	103.7	1.9	28.0	60.4	0.403	3.161	0.610
19840928	3.341	1.732	0.3	6.3	0.66	0.76	0.0	0.00	103.1	0.2	24.5	60.8	0.000	2.727	0.614
19840929	2.972	1.591	0.0	6.1	0.63	0.73	0.0	0.00	102.5	0.0	21.2	61.1	0.000	2.355	0.618
19840930	2.846	1.480	2.8	5.4	0.56	0.65	0.0	0.00	102.7	2.1	20.0	61.5	0.000	2.224	0.621
19841001	3.154	1.503	8.4	10.2	0.94	1.09	0.0	0.00	103.9	6.3	22.8	61.9	0.000	2.529	0.625
19841002	2.850	1.567	0.6	12.7	1.11	1.28	0.0	0.00	102.9	0.4	20.0	62.3	0.000	2.221	0.629
19841003	3.100	1.556	7.6	14.0	1.18	1.36	0.0	0.00	103.7	5.7	22.2	62.6	0.000	2.467	0.633
19841004	2.989	1.630	3.1	12.4	1.03	1.19	0.0	0.00	103.4	2.3	21.2	63.0	0.000	2.353	0.636
19841005	3.269	1.683	8.1	10.4	0.86	0.99	0.0	0.00	104.5	6.1	23.7	63.4	0.000	2.629	0.640
19841006	3.024	1.757	1.5	11.8	0.93	1.07	0.0	0.00	104.0	1.1	21.4	63.7	0.000	2.381	0.644
19841007	2.802	1.685	1.5	10.8	0.83	0.96	0.0	0.00	103.5	1.1	19.4	64.1	0.000	2.155	0.647
19841008	2.912	1.652	5.6	9.6	0.73	0.84	0.0	0.00	104.1	4.2	20.3	64.4	0.000	2.261	0.651
19841009	2.589	1.650	0.0	9.6	0.70	0.81	0.0	0.00	103.4	0.0	17.4	64.8	0.000	1.935	0.654
19841010	2.299	1.524	0.0	9.2	0.65	0.75	0.0	0.00	102.8	0.0	14.8	65.1	0.000	1.641	0.658
19841011	2.038	1.391	0.0	10.1	0.66	0.77	0.0	0.00	102.1	0.0	12.4	65.4	0.000	1.377	0.661
19841012	1.804	1.269	0.0	5.9	0.43	0.50	0.0	0.00	101.7	0.0	10.3	65.8	0.000	1.140	0.664
19841013	2.534	1.323	12.7	4.4	0.35	0.40	0.0	0.00	104.7	9.4	16.8	66.1	0.000	1.866	0.668
19841014	2.251	1.522	0.0	6.8	0.44	0.50	0.0	0.00	104.2	0.0	14.2	66.4	0.000	1.580	0.671
19841015	1.996	1.432	0.0	6.3	0.39	0.45	0.0	0.00	103.8	0.0	11.9	66.8	0.000	1.322	0.674
19841016	1.767	1.308	0.0	3.9	0.28	0.32	0.0	0.00	103.5	0.0	9.8	67.1	0.000	1.090	0.678
19841017	1.561	1.194	0.0	9.9	0.49	0.57	0.0	0.00	103.1	0.0	7.9	67.4	0.000	0.881	0.681
19841018	2.568	1.308	15.6	5.5	0.33	0.38	0.0	0.00	106.4	11.9	17.0	67.7	0.000	1.884	0.684
19841019	2.519	1.652	3.0	10.2	0.50	0.56	0.0	0.00	106.5	2.4	16.5	68.0	0.000	1.832	0.687
19841020	2.644	1.726	5.1	10.0	0.48	0.54	0.0	0.00	107.1	4.1	17.6	68.3	0.000	1.954	0.690
19841021	2.632	1.789	3.5	8.0	0.41	0.46	0.0	0.00	107.4	2.8	17.5	68.6	0.000	1.939	0.693
19841022	2.350	1.759	0.1	3.4	0.25	0.28	0.0	0.00	107.2	0.1	14.9	68.9	0.000	1.653	0.696
19841023	3.423	2.034	16.3	3.7	0.26	0.29	0.0	0.00	109.9	13.4	24.5	69.2	0.000	2.723	0.699
19841024	3.062	2.489	0.1	4.5	0.28	0.31	0.0	0.00	109.6	0.1	21.2	69.5	0.000	2.359	0.702
19841025	6.433	3.171	20.5	6.5	0.34	0.37	0.0	0.00	112.2	17.6	32.1	69.8	1.948	3.779	0.705
19841026	4.970	4.722	2.9	8.2	0.38	0.41	0.0	0.00	112.2	2.5	29.3	70.1	0.901	3.361	0.708
19841027	3.581	4.037	0.4	7.5	0.35	0.37	0.0	0.00	111.9	0.3	25.8	70.4	0.000	2.869	0.711
19841028	3.197	2.967	0.0	3.6	0.24	0.25	0.0	0.00	111.6	0.0	22.3	70.7	0.000	2.482	0.714
19841029	3.059	2.288	2.4	4.2	0.25	0.26	0.0	0.00	111.7	2.1	21.1	71.0	0.000	2.342	0.717
19841030	3.102	2.200	4.3	9.4	0.36	0.38	0.0	0.00	111.9	3.7	21.4	71.3	0.000	2.382	0.720
19841031	3.371	2.514	6.9	7.7	0.31	0.33	0.0	0.00	112.5	6.0	23.8	71.5	0.000	2.648	0.723
19841101	3.009	2.697	0.0	7.7	0.29	0.31	0.0	0.00	112.2	0.0	20.5	71.8	0.000	2.283	0.725
19841102	2.683	2.187	0.0	11.1	0.35	0.37	0.0	0.00	111.8	0.0	17.6	72.1	0.000	1.955	0.728
19841103	2.390	1.959	0.0	8.0	0.27	0.29	0.0	0.00	111.5	0.0	14.9	72.4	0.000	1.659	0.731
19841104	2.144	1.800	0.2	6.2	0.22	0.24	0.0	0.00	111.3	0.2	12.7	72.6	0.000	1.411	0.734
19841105	2.408	1.766	5.8	5.6	0.20	0.22	0.0	0.00	111.9	5.0	15.0	72.9	0.000	1.672	0.736
19841106	2.144	1.824	0.0	3.3	0.16	0.17	0.0	0.00	111.8	0.0	12.6	73.2	0.000	1.405	0.739
19841107	3.067	2.091	13.2	3.2	0.15	0.15	0.0	0.00	113.2	11.6	20.9	73.4	0.000	2.325	0.742
19841108	2.835	2.548	1.1	5.5	0.16	0.17	0.0	0.00	113.2	1.0	18.8	73.7	0.000	2.090	0.744
19841109	2.528	2.221	0.0	2.3	0.11	0.12	0.0	0.00	113.1	0.0	16.0	73.9	0.000	1.781	0.747
19841110	2.252	1.998	0.0	1.8	0.10	0.10	0.0	0.00	113.0	0.0	13.5	74.2	0.000	1.503	0.749
19841111	2.005	1.832	0.0	2.9	0.10	0.10	0.0	0.00	112.9	0.0	11.3	74.4	0.000	1.253	0.752
19841112	1.800	1.685	0.2	3.4	0.09	0.10	0.0	0.00	112.8	0.2	9.4	74.7	0.000	1.045	0.754
19841113	1.597	1.553	0.0	0.6	0.06	0.06	0.0	0.00	112.7	0.0	7.6	74.9	0.000	0.841	0.757
19841114	1.416	1.426	0.0	-0.9	0.04	0.04	0.0	0.00	112.7	0.0	5.9	75.2	0.000	0.657	0.759
19841115	1.253	1.308	0.0	0.4	0.04	0.04	0.0	0.00	112.7	0.0	4.4	75.4	0.000	0.491	0.762
19841116	1.106	1.200	0.0	-2.8	0.02	0.02	0.0	0.00	112.6	0.0	3.1	75.6	0.000	0.342	0.764
19841117	0.974	1.100	0.0	-0.7	0.02	0.02	0.0	0.00	112.6	0.0	1.9	75.9	0.000	0.208	0.766
19841118	0.856	1.009	0.0	-2.0	0.02	0.02	0.0	0.00	112.6	0.0	0.8	76.1	0.000	0.087	0.769
19841119	0.769	1.049	6.4	-0.4	0.02	0.02	6.4	1.00	112.6	0.0	0.0	76.1	0.000	0.000	0.769
19841120	0.994	1.262	3.2	0.5	0.00	0.03	5.9	1.00	113.0	3.2	2.0	76.3	0.000	0.223	0.771
19841121	1.043	1.325	0.8	0.5	0.00	0.03	4.8	1.00	113.2	1.7	2.4	76.6	0.000	0.269	0.773
19841122	1.075	1.262	0.0	0.8	0.00	0.03	3.1	1.00	113.4	1.6	2.7	76.8	0.000	0.299	0.776
19841123	2.229	1.386	11.1	2.6	0.00	0.03	0.0	0.00	114.8	12.8	13.1	77.0	0.000	1.451	0.778
19841124	1.986	1.697	0.0	0.4	0.02	0.02	0.0	0.00	114.8	0.0	10.9	77.2	0.000	1.206	0.780
19841125	2.549	1.790	8.5	2.1	0.02	0.03	0.0	0.00	115.4	7.8	15.9	77.4	0.000	1.767	0.782
19841126	2.274	1.978	0.0	0.4	0.02	0.02	0.0	0.00	115.4	0.0	13.4	77.7	0.000	1.490	0.784
19841127	2.028	1.861	0.1	-1.1	0.02	0.02	0.1	1.00	115.4	0.0	11.2	77.9	0.000	1.241	0.787
19841128	1.954	1.742	1.5	3.3	0.00	0.03	0.0	0.00	115.5	1.5	10.5	78.1	0.000	1.165	0.789
19841129	1.739	1.663	0.0	5.1	0.03	0.03	0.0	0.00	115.5	0.0	8.5	78.3	0.000	0.948	0.791
19841130	1.546	1.536	0.0	6.2	0.03	0.03	0.0	0.00	115.4	0.0	6.8	78.5	0.000	0.754	0.793
19841201	1.373	1.411	0.0	3.9	0.02	0.02	0.0	0.00	115.4	0.0	5.2	78.7	0.000	0.578	0.795
19841202	1.310	1.316	1.0	3.6	0.02	0.02	0.0	0.00	115.5	0.9	4.6	78.9	0.000	0.513	0.797
19841203	1.179	1.253	0.2	3.0	0.02	0.02	0.0	0.00	115.5	0.2	3.4	79.1	0.000	0.380	0.799
19841204	1.043	1.164	0.0	2.5	0.02	0.02	0.0	0.00	115.5	0.0	2.2	79.3	0.000	0.242	0.801
19841205	0.949	1.076	0.3	2.6	0.01	0.02	0.0	0.00	115.5	0.3	1.3	79.5	0.000	0.146	0.803
19841206	1.870	1.236	11.1	2.8	0.01	0.01	0.0	0.00	116.2	10.3	9.6	79.7	0.000	1.065	0.805
19841207	1.684	1.588	0.2	2.4	0.01	0.01	0.0	0.00	116.2	0.2	7.9	79.9	0.000	0.877	0.807
19841208	1.611	1.551	1.2	7.0	0.01	0.02	0.0	0.00	116.3	1.1	7.2	80.1	0.000	0.802	0.809
19841209	1.433	1.476	0.0	3.5	0.01	0.01	0.0	0.00	116.3	0.0	5.6	80.3	0.000	0.622	0.811
19841210	1.273	1.362	0.0	1.1	0.01	0.01	0.0	0.00	116.3	0.0	4.1	80.5	0.000	0.460	0.813
19841211	1.128	1.251	0.0	0.9	0.01	0.01	0.0	0.00	116.2	0.0	2.8	80.6	0.000	0.314	0.815
19841212	0.999	1.150	0.0	-3.3	0.00	0.00	0.0	0.00	116.2	0.0	1.6	80.8	0.000	0.182	0.816
19841213	0.882	1.056	0.0	-2.7	0.00	0.00	0.0	0.00	116.2	0.0	0.6	81.0	0.000	0.064	0.818
19841214	0.816	0.970	0.0	-1.6	0.00	0.00	0.0	0.00	116.2	0.0	0.0	80.8	0.000	0.000	0.816
19841215	0.808	0.891	1.1	-3.3	0.00	0.00	1.1	1.00	116.2	0.0	0.0	80.0	0.000	0.000	0.808
19841216	0.800	0.818	2.3	-2.4	0.00	0.00	3.4	1.00	116.2	0.0	0.0	79.2	0.000	0.000	0.800
19841217	0.792	0.751	1.3	-5.2	0.00	0.00	4.7	1.00	116.2	0.0	0.0	78.4	0.000	0.000	0.792
19841218	0.784	0.695	5.8	-4.7	0.00	0.00	10.5	1.00	116.2	0.0	0.0	77.6	0.000	0.000	0.784
19841219	1.172	0.915	3.8	1.1	0.00	0.01	9.1	1.00	116.5	4.9	3.5	77.8	0.000	0.386	0.786
19841220	2.781	1.721	14.4	1.8	0.00	0.01	5.2	1.00	117.5	17.5	17.9	78.0	0.000	1.993	0.788
19841221	2.863	2.305	0.0	1.8	0.00	0.01	1.2	1.00	117.6	3.8	18.7	78.2	0.000	2.073	0.790
